2018,YR2018,Fiji,FJI,3.42045617,4.83571004867554,0.14
2018,YR2018,Finland,FIN,9.03608513,6.26929998397827,..
2018,YR2018,Fragile and conflict affected situations,FCS,4.26323194433448,3.13120007514954,0.45278397934274
2018,YR2018,France,FRA,11.18583012,5.41316986083984,..
2018,YR2018,French Polynesia,PYF,..,..,..
2018,YR2018,Gabon,GAB,2.74500299,2.93345999717712,0.59
2018,YR2018,"Gambia, The",GMB,4.8878727,2.36543989181519,0.97
2018,YR2018,Georgia,GEO,7.11329746,3.5210599899292,0.16
2018,YR2018,Germany,DEU,11.45038891,4.99274015426636,0.03
2018,YR2018,Ghana,GHA,3.48865867,4.0041298866272,0.76
2018,YR2018,Gibraltar,GIB,..,..,..
2018,YR2018,Greece,GRC,7.95876884,3.59395003318787,0.05
2018,YR2018,Greenland,GRL,..,10.5601902008057,..
2018,YR2018,Grenada,GRD,4.57647324,3.55255007743835,..
2018,YR2018,Guam,GUM,..,..,..
2018,YR2018,Guatemala,GTM,6.12415409,3.13704991340637,0.05
2018,YR2018,Guinea,GIN,3.63913226,2.38432002067566,0.54
2018,YR2018,Guinea-Bissau,GNB,7.62560892,2.13787007331848,1.13
2018,YR2018,Guyana,GUY,4.90492487,4.45058012008667,0.46
2018,YR2018,Haiti,HTI,4.57474232,1.68210005760193,0.53
2018,YR2018,Heavily indebted poor countries (HIPC),HPC,4.65930924438868,3.31093990802765,0.683525046452919
2018,YR2018,High income,HIC,12.3396225460911,4.8984899520874,0.0729322177872884
2018,YR2018,Honduras,HND,7.21891975,6.05646991729736,0.08
2018,YR2018,"Hong Kong SAR, China",HKG,..,3.32651996612549,..
2018,YR2018,Hungary,HUN,6.54620171,4.62730979919434,..
2018,YR2018,IBRD only,IBD,..,..,..
2018,YR2018,Iceland,ISL,8.44292068,7.57405996322632,0.04
2018,YR2018,IDA & IBRD total,IBT,5.30599812609933,3.79841494560242,0.30155698357479
2018,YR2018,IDA blend,IDB,..,..,..
2018,YR2018,IDA only,IDX,..,..,..
2018,YR2018,IDA total,IDA,..,..,..
2018,YR2018,India,IND,2.95175385,..,0.05
2018,YR2018,Indonesia,IDN,2.86757827,3,0.12
2018,YR2018,"Iran, Islamic Rep.",IRN,8.4627676,3.9553599357605,0.03
2018,YR2018,Iraq,IRQ,4.24407291,..,..
2018,YR2018,Ireland,IRL,6.86017275,3.38309001922607,0.08
2018,YR2018,Isle of Man,IMN,..,..,..
2018,YR2018,Israel,ISR,7.53235054,6.1648998260498,..
2018,YR2018,Italy,ITA,8.67509365,4.2557201385498,0.06
2018,YR2018,Jamaica,JAM,5.96785641,5.41380977630615,0.59
2018,YR2018,Japan,JPN,10.74838829,..,0.01
2018,YR2018,Jordan,JOR,7.78079128,2.98481011390686,0.01
2018,YR2018,Kazakhstan,KAZ,2.8178606,2.61595010757446,0.16
2018,YR2018,Kenya,KEN,4.30564117,5.30625009536743,0.8
2018,YR2018,Kiribati,KIR,11.6983633,11.9682903289795,..
2018,YR2018,"Korea, Dem. People's Rep.",PRK,..,..,..
2018,YR2018,"Korea, Rep.",KOR,7.54388428,4.45807981491089,..
2018,YR2018,Kosovo,XKX,..,..,..
2018,YR2018,Kuwait,KWT,5.09953451,6.38917016983032,..
2018,YR2018,Kyrgyz Republic,KGZ,5.01030922,5.55267000198364,0.11
2018,YR2018,Lao PDR,LAO,2.24630332,..,0.14
2018,YR2018,Late-demographic dividend,LTE,5.63692019741223,4.44910001754761,..
2018,YR2018,Latin America & Caribbean,LCN,7.94080776393334,4.25442981719971,0.191959735556672
2018,YR2018,Latin America & Caribbean (excluding high income),LAC,7.86706755833576,4.09145987033844,0.193748315830744
2018,YR2018,Latin America & the Caribbean (IDA & IBRD countries),TLA,7.88458860279169,4.25442981719971,0.192104911403912
2018,YR2018,Latvia,LVA,6.19103575,4.24517011642456,..
2018,YR2018,Least developed countries: UN classification,LDC,3.95075338241378,3.29086494445801,0.661842180824533
2018,YR2018,Lebanon,LBN,8.67463875,2.52447009086609,0.03
2018,YR2018,Lesotho,LSO,10.90125179,7.28535985946655,5.87
2018,YR2018,Liberia,LBR,9.03880787,2.58412003517151,0.33
2018,YR2018,Libya,LBY,..,..,0.05
2018,YR2018,Liechtenstein,LIE,..,..,..
2018,YR2018,Lithuania,LTU,6.53385353,3.89495992660522,..
2018,YR2018,Low & middle income,LMY,5.25725725308765,3.71429991722107,0.303057841089917
2018,YR2018,Low income,LIC,5.02116131377135,3.19979000091553,0.507340116331049
2018,YR2018,Lower middle income,LMC,3.76076484346813,3.97974491119385,0.205171185824491
2018,YR2018,Luxembourg,LUX,5.28587103,3.66626000404358,..
2018,YR2018,"Macao SAR, China",MAC,..,2.72788000106812,..
2018,YR2018,Madagascar,MDG,4.19787312,2.87452006340027,0.19
2018,YR2018,Malawi,MWI,9.82898998,3.38193988800049,1.61
2018,YR2018,Malaysia,MYS,3.74833083,4.47959995269775,0.16
2018,YR2018,Maldives,MDV,7.65245056,3.91248989105225,..
2018,YR2018,Mali,MLI,3.73249865,3.88252997398376,0.31
2018,YR2018,Malta,MLT,8.81080437,..,..
2018,YR2018,Marshall Islands,MHL,17.00218964,..,..
2018,YR2018,Mauritania,MRT,3.57909012,..,..
2018,YR2018,Mauritius,MUS,5.86705875,4.83458995819092,0.79
2018,YR2018,Mexico,MEX,5.37870932,4.25442981719971,0.16
2018,YR2018,"Micronesia, Fed. Sts.",FSM,11.70362568,9.69705009460449,..
2018,YR2018,Middle East & North Africa,MEA,5.66438906450546,..,0.0324200467657206
2018,YR2018,Middle East & North Africa (excluding high income),MNA,6.21563413505321,..,0.0293276126898254
2018,YR2018,Middle East & North Africa (IDA & IBRD countries),TMN,6.21563413505321,..,0.0293276126898254
